SampleID,sp49,sp51,sp56,sp41,sp60,sp9,sp43,sp34,sp58,sp7,sp57,sp28,sp45,sp8,sp46,sp22,sp6,sp15,sp40,sp10,sp38,sp55,sp42,sp27,sp5,sp2,sp1,sp32,sp59,sp33,sp36,sp52,sp54,sp26,sp24,sp20,sp29,sp4,sp13,sp44,sp50,sp16,sp35,sp31,sp19,sp11,sp18,sp3,sp30,sp37,sp47,sp53,sp39,sp14,sp48,sp12,sp25,sp23,sp17,sp21,Group
Group_B_33,0.004738380999999999,0.029792835999999993,0,0,0.017115169999999996,0,0,0.031517566999999996,0,0,0.0023679659999999996,0.0012538809999999999,0,0.14952308999999997,0,0.012117277999999997,0.012873899999999997,0,0,0.019261227999999995,0.003407989999999999,0,0.021721538999999998,0,0,0.0076554039999999985,0.16359495899999998,0.13159200799999998,0.034276817999999994,0,0,0.007499987999999998,0.14749602499999998,0.006980029999999998,0.018628863999999995,0,0.015263653999999996,0.026484337999999993,0.007748195999999998,0,0,0.003143216999999999,0.00014338799999999996,0.015740758999999997,0,0.0028940929999999995,0,0.017324497999999997,0,0,0.0042160949999999996,0.015776436999999997,0.009365105999999998,0,0,0.0022095969999999998,0.02827031299999999,0,0.0012658489999999999,0.026739537999999993,Die
Group_B_34,0,0.0034559810034559806,0,0.014876514014876514,0,0.05036576205036576,0.000531973000531973,0.037155263037155266,0.03906505303906505,0,0,0,0,0.0460761050460761,0,0.046275054046275056,0.004299684004299684,0,0.03685765603685766,0.046316217046316215,0,0.19077326419077326,0.05883692005883692,0.01737386101737386,0.046866251046866245,0,0.01886723801886724,0.010842884010842884,0,0.018708365018708366,0,0.0074793490074793485,0.007816979007816978,0,0.0046444140046444145,0.03752623403752623,0,0.05591622505591622,0,0.02692286102692286,0,0.010260003010260003,0.020843242020843242,0.0365026950365027,0.002882211002882211,0.01917326101917326,0,0,0,0,0,0.015292660015292659,0.0026009150026009152,0.014044886014044885,0,0,0,0,0.039220004039220005,0.011330015011330016,Die
Group_B_35,0,0,0,0.030381911,0,0.043634982,0.049339843,0,0.001115166,0.000293489,0,0,0.018175453,0.020409586,0.006377478,0,0.029726261,0,0,0.022563751,0.039732208,0.009505213,0,0.014991266,0,0.012001116,0.039587457,0.013703192,0,0.012181239,0,0,0.007745499,0,0.254859255,0.011526816,0.025225606,0.008280885,0.014401468,0.033843971,0.022800551,0.004008048,0,0.020238999,0,0.028648001,0.021690587,0.028753983,0.013493662,0,0.020984835,0.021701189,0.035290142,0,0.018795339,0,0.018568837,0.007207961,0.018214755,0,Die
Group_B_36,0,0,0.010085068000000003,0.015760913000000005,0,0.007807516000000001,0.0010379460000000003,0,0,0.040092130000000004,0,0,0.019803715000000003,0,0.016570736000000003,0,0.03832864500000001,0,0.0051391760000000005,0,0,0.04868923200000001,0,0.0004936970000000001,0.03760384700000001,0.06374990600000001,0.07006808200000002,0.007496650000000001,0.022525410000000003,0.038426006000000006,0.005214285000000001,0.0007060040000000001,0.013653351000000003,0.00020051500000000004,0.23516500600000007,0.03824876900000001,0.005708113000000001,0,0.0017383740000000004,0,0,0.010201900000000002,0.033923717000000006,0,0,0.030172198000000008,0,0,0.06138508900000001,0.006288906000000002,0.031802251000000004,0,0.04831784900000002,0.004918518000000001,0.006046788000000002,0.013593098000000003,0,0,0.009036594000000002,0,Die
Group_B_37,0.012144493,0.004444642,0.006056806,0.007949221,0.017798097,0,0,0.003541084,0.007612043,0,0.002672658,0.023799141,0.026897305,0.001585914,0.003747209,0.036056814,0.009966252,0.032676895,0.047223044,0,0,0.057893888,0.110650724,0,0,0.045486997,0,0.019315157,0.04681706,0.001349797,0.115684434,0,0,0.020625419,0.012181586,0.081145465,0.005994968,0.018071393,0.095856322,0,0.008125714,0,0.010625915,0,0,0,0.00133456,0,0.008113178,0,0.031840596,0.000214448,0.013304471,0,0,0.035552165,0,0,0.015644125,0,Die
Group_B_38,0.027887489999999994,0.019822200999999998,0.038562389999999995,0.005318528999999999,0,0,0,0,0.026861209999999993,0.021023812999999995,0,0.004228645999999999,0.013676717999999996,0.05807270699999999,0.032550551999999996,0.04286144599999999,0.015980471999999996,0,0.014095854999999996,0,0,0.024409599999999993,0.020621327999999998,0,0.028210499999999993,0,0.055654834999999986,0.041364705999999994,0.015218974999999996,0.024544202999999994,0.026799274999999994,0.027825493999999992,0.019040906999999996,0.014503214999999996,0.20197791899999995,0,0.009019636999999999,0.007931054999999998,0,0.021978177999999998,0.004663086999999999,0.017256525999999998,0,0.029983155999999993,0.0051267579999999995,0.004281704999999999,0,0.011253505999999998,0.015899226999999995,0.017031685999999997,0.016703011999999996,0,0,0.003780364999999999,0,0.0014839909999999996,0,0,0.012495124999999996,0,Die
Group_B_39,0,0.0753638049246362,0.03675616696324383,0.009292838990707162,0,0,0,0,0,0,0.04464534395535465,0,0.009673950990326047,0,0.02196982797803017,0.011779201988220798,0.046792965953207026,0.024053503975946494,0,0.011673175988326824,0,0.0996952089003048,0.047108657952891334,0,0.02372173897627826,0,0,0.02041477997958522,0,0.02001347997998652,0,0.02248726097751274,0,0,0.05226000794773999,0,0.02135981997864018,0.031576994968423,0.049790911950209085,0.030315174969684822,0,0,0.009366665990633332,0,0.029212101970787895,0.039539107960460895,0.0026191779973808215,0.03982853296017146,0.0014878239985121758,0.02225336597774663,0,0.03976786896023213,0,0.056223821943776175,0.03049109096950891,0.012752820987247178,0,0,0,0.005712801994287198,Die
Group_B_40,0.0028420990000000003,0,0.0005134740000000001,0.012217332000000003,0,0,0.015659776000000004,0.006935273000000001,0.007744039000000002,0,0.030920598000000007,0.0067732500000000015,0.006732274000000002,0.05430960500000001,0,0,0,0,0.05856201100000001,0.03248151600000001,0.020986654000000004,0.11493396200000003,0.024340373000000005,0.010372079000000001,0.029411711000000007,0,0.04501217700000001,0.03363454900000001,0,0.026780944000000008,0,0.05842210200000001,0,0,0,0.009120896000000002,0,0.014493788000000004,0.0028611780000000002,0.054556646000000014,0,0.009031630000000002,0,0.08260182700000002,0,0,0,0.058371487000000014,0,0,0.012316537000000004,0.061320841000000015,0.03354187100000001,0,0.016208863000000004,0.017655831000000004,0.02833280700000001,0,0,0,Die
Group_B_41,0,0.09308399400000002,0.04136693000000001,0.0049452260000000005,0.005443097000000001,0.03317590900000001,0.025718538000000006,0.03561291500000001,0,0.043819725000000004,0.00028631900000000005,0,0,0.019692865000000004,0,0.021833485000000003,0.009404630000000002,0.015031952000000003,0,0.039263660000000006,0.013094632000000004,0.018951640000000002,0,0.029743537000000007,0.12941499900000003,0,0.007872488000000002,0.0043243000000000005,0.015489850000000003,0.006985663000000001,0.030498378000000007,0.009055818000000002,0.03126292000000001,0.0006475190000000002,0,0.028844246000000007,0,0,0,0,0.012871325000000003,0,0.035672058000000006,0.0022961850000000005,0.026015031000000008,0.024877625000000007,0.022188327000000004,0.007757433000000002,0,0.03548338000000001,0.03153324600000001,0,0.020637963000000002,0.040475485000000005,0,0,0.0012601490000000001,0,0.007304030000000002,0.016762528000000002,Die
Group_B_42,0.027191212,0.020548602,0.024161559,0.025254518,0.026569212,0.000444282,0.027582296,0.026232933,0.014129976,0.025817253,0.001304849,0,0.012020177,0.027220749,0.026608497,0.027456879,0.026662286,0.026353788,0,0.026973649,0.025567462,0.024339833,0.026456606,0.026452811,0.026897571,0.026623208,0.026205707,0.015687254,0,0.027273206,0.006672032,0.000810584,0.026618043,0.026480106,0.000455481,0.040242085,0.011596372,0.001326426,0.000357683,0.025116853,0.027930961,0.000853252,0.024924828,0,0.02507181,0.022321165,0.027204604,0.025670573,0.017576015,0,0,0,0.001003435,0.004286757,0.001178622,0,0.027906476,0,0.010141474,0.026217988,Die
Group_B_43,0,0,0,0.05533036994466963,0.005320657994679343,0.024978784975021217,0,0.028858000971142005,0.01834117298165883,0,0,0.008483148991516852,0,0.07912159792087842,0,0,0,0,0.04038424195961576,0.0028744779971255226,0,0.021654459978345544,0.024355107975644896,0.011609173988390828,0,0.04082905195917095,0.025740280974259722,0,0.024658073975341928,0,0.03554975196445025,0.029072107970927897,0.08018002291981999,0,0,0.016853608983146393,0.022451457977548547,0,0.04918284795081716,0,0.021895407978104596,0,0,0.008269922991730079,0.048220209951779794,0.04319745395680256,0,0.009518261990481738,0.07928233192071768,0.0056843169943156845,0,0,0.04211184295788817,0,0,0.05411991894588009,0,0,0.04187193195812807,0,Die
Group_B_44,0.014394938000000001,0,0.016821792000000002,0,0.015219469000000001,0.026736265000000002,0,0,0,0.07492350800000001,0.021696576000000002,0,0,0,0,0.015725471000000005,0,0,0,0.06925241600000001,0.019441356000000003,0,0.07232070500000001,0.051065780000000005,0.020250649000000003,0.0034942470000000002,0.09616544400000002,0,0,0,0.07047565700000001,0.004044018000000001,0,0.004784223000000001,0.0005711270000000002,0.008168800000000002,0,0,0.0005518150000000001,0.027105432000000002,0,0,0.033661721000000006,0,0.027653671000000005,0.060909383000000004,0,0,0,0.017007790000000002,0.017907178000000003,0,0,0.041812523000000004,0.05483659400000001,0.0031669080000000004,0.011833912000000002,0,0.06942603600000001,0.028574596000000004,Die
Group_B_45,0.041197094,0.03913461,0,0.071299957,0,0.035261775,0.035749708,0,0.0367894,0,0,0.075505114,0,0,0,0,0.064616122,0,0,0,0,0,0.007539518,0.012218168,0.064988156,0.075039123,0.013971634,0.008085444,0,0.006250042,0,0.029662081,0,0,0,0.026380595,0,0.027363855,0.022138482,0,0.004401813,0,0,0.010744508,0,0,0.0202163,0,0.000849008,0.004639421,0.035985963,0,0.042803309,0.083415018,0,0.039128539,0,0,0.012213515,0.052411728,Die
Group_B_46,0,0.04438037004438038,0.04029668204029668,0,0,0.05667025405667026,0.029861994029861994,0.028225043028225042,0,0.0047712370047712374,0,0.02898922702898923,0,0.0047862990047863,0,0.045530747045530756,0.03250350703250351,0,0.06997797006997798,0.07498337807498338,0.017342600017342603,0,0.01794727601794728,0,0.023996362023996364,0.014187215014187215,0,0.016575295016575297,0,0.024050822024050823,0.008995044008995045,0.005405411005405411,0.03410014003410015,0,0.0066388480066388485,0.027621821027621826,0,0.03450935703450936,0,0,0.03141575903141576,0.010652814010652815,0,0.036713323036713326,0.014591114014591115,0,0.047046000047046004,0.003993535003993536,0.0389080930389081,0.05227428205227429,0,0,0.00822433100822433,0.011887257011887259,0,0,0,0.04150594804150595,0.010440644010440646,0,Die
Group_B_47,0,0.003109938999999999,0,0,0.012460571999999996,0.025022907999999993,0,0.04307545499999999,0.004315076999999999,0,0.062067297999999986,0,0,0.053563015999999984,0.023320333999999998,0.020845615999999997,0.021904809999999997,0.03514388399999999,0.0027108819999999995,0.011355869999999999,0,0.052625668999999986,0.018831621999999996,0.006230279999999999,0.009953948999999998,0,0.03207536999999999,0.011307977999999998,0,0.027803307999999992,0,0,0.012926861999999997,0.018960762999999995,0.06450001899999999,0.007016122999999998,0,0,0,0.0021556669999999996,0.02744358699999999,0.04907751799999999,0.004576397999999999,0.008975114999999999,0.013230781999999996,0.00032302699999999993,0,0,0.05558718899999999,0.033572779999999997,0.06758809999999998,0.040146540999999994,0.007565612999999998,0.024794333999999994,0,0.05301741999999999,0,0.030818324999999994,0,0,Die
Group_B_48,0,0.000439777000439777,0,0.022557875022557877,0,0.001024717001024717,0.0491817010491817,0.022593346022593344,0.03815352603815352,0.059221795059221795,0.025710635025710634,0.03954046503954046,0.04850576204850576,0,0.030981564030981564,0,0.0262748030262748,0,0.028319076028319075,0,0.007722407007722407,0.01881942301881942,0,0,0,0.048164044048164045,0.03997955703997955,0.0707333990707334,0,0.01924062301924062,0,0,0.003449584003449584,0,0.04363222904363223,0.02578688102578688,0,0.098183006098183,0,0,0.033085176033085174,0.037385344037385346,0,0,0.001221747001221747,0,0,0,0.01718522001718522,0.0163763030163763,0,0.0030669610030669607,0,0,0.02287652002287652,0,0.03919538303919538,0.03347263903347264,0,0.02791851102791851,Die
Group_B_49,0.017502924,0.008507209,0.053850079,0.109106496,0.001040165,0.050967711,0,0.03798069,0.00162314,0,0.044240117,0,0,0.060270799,0,0,0,0,0.011510472,0,0,0.040804832,0.001871142,0,0,0.041967886,0,0.033259871,0.031255637,0.016535644,0.002986049,0,0,0.068408333,0.00944812,0.003140522,0,0.00211312,0.077856453,0,0,0,0.022211262,0,0,0.026480906,0,0,0.116032239,0.030963321,0,0.020396548,0,0.016003125,0.035275791,0.006389397,0,0,0,0,Die
Group_B_50,0.049305878950694125,0.026185249973814755,0,0,0.011166078988833924,0,0,0.001105742998894257,0.03779812096220188,0,0.01697485498302515,0.026060076973939927,0.058361691941638316,0,0,0.07443117392556883,0.028312575971687428,0.031469868968530136,0,0,0.013427119986572882,0.00982825099017175,0,0.04691607695308393,0.013569054986430946,0,0.016106224983893774,0,0.02578167397421833,0.006039916993960084,0.0012883639987116362,0.012456054987543947,0.003175326996824673,0.03409781896590219,0.051382707948617296,0.05086738794913262,0,0.027043619972956384,0.02498888197501112,0.002889745997110254,0.032017333967982675,0,0,0,0.014881700985118302,0.04180334395819666,0,0.027806380972193623,0.010766226989233775,0.0704393019295607,0.002567355997432644,0.02111173397888827,0.02096065497903935,0.017825988982174013,0,0.018527855981472146,0,0,0,0.020262578979737423,Die
Group_B_51,0,0.021689656999999998,0,0.009246536999999999,0,0.007700313999999998,0.022480601999999995,0,0.020283661999999997,0,0.034182911999999996,0,0.024921218999999994,0,0.038925736999999995,0.014878395999999997,0,0,0.050377865999999986,0.03591008899999999,0,0.016595333999999996,0.033168196999999996,0.056217286999999984,0.038969332999999995,0.03538553999999999,0,0,0,0.03659600799999999,0,0,0.055812844999999986,0,0,0.024975594999999993,0,0,0.03343937999999999,0.08619405499999999,0.05436716299999999,0.0074374609999999985,0.019514576999999998,0.029965071999999992,0.021198892999999996,0,0.029275451999999993,0.037302590999999996,0.013954863999999997,0,0,0,0,0.019535029999999995,0.027204223999999992,0,0.031061188999999993,9.399999999999997e-05,0,0.011138918999999999,Die
Group_B_52,0.04483818704483819,0.01077000901077001,0,0,0,0,0.05219460605219461,0.05178000805178001,0.03681937703681938,0.05420581905420582,0.03156357603156358,0,0.005779206005779206,0,0,0,0.010278467010278467,0.09946423009946424,0.03289188203289188,0.05408435505408436,0.043718571043718575,0.061378530061378535,0.009444396009444397,0.011454024011454025,0.050257082050257085,0,0,0.02218240702218241,0.014567164014567166,0,0.057610081057610084,0.03840827003840828,0.011816954011816955,0,0.0022262620022262623,0.013251936013251938,0,0.02605534002605534,0,0,0,0,0,0.000990882000990882,0,0.013635096013635096,0.07058194007058194,0.053211976053211985,0.004809978004809979,0.000998857000998857,0,0,0.0035420740035420743,0,0.005188457005188457,0,0,0,0,0,Die
Group_B_53,0,0.01237703,0,0.04444382,0,0,0.067276089,0,0.01991603,0.028638582,0.019934782,0,0.004935524,0,0.045383937,0,0.029614197,0,0.064775676,0,0.008357112,0,0.007924815,0.006426334,0.024906501,0.006725294,0.038712403,0.014319626,0.043603353,0.012446196,0.084272613,0,0.027749556,0.01266245,0.030800601,0.012869983,0,0,0.06418759,0.022132612,0.035140891,0,0,0.011086253,0,0.007935366,0,0.002495313,0.023813006,0,0.009678073,0,0,0.029050167,0.031595442,0.005680632,0.034971449,0,0,0.053160702,Die
Group_B_54,0.003144233,0.022505739,0,0,0.006414809,0.049395941,0,0.007376492,0,0,0.011588773,0.023626537,0,0,0,0.064888755,0.037098723,0,0.034161433,0,0,0,0.024701496,0.008997521,0.063586639,0,0.079585974,0.022727994,0.021656058,0.037289817,0,0.00354391,0.041040701,0,0.010053156,0.005036942,0,0,0,0,0.045814139,0,0.081339644,0.048080608,0.034241298,0,0.007907906,0,0.067104516,0,0,0,0,0,0.001655153,0,0,0.058382184,0,0.077052909,Die
Group_B_55,0,0.015140041999999996,0,0.059239289999999986,0.06002915499999999,0.017676122999999995,0.008301783999999998,0,0,0,0.06088151499999998,0.029644238999999992,0.014321546999999997,0.013487001999999996,0.05452138799999998,0,0.049061118999999986,0,0,0.009512301999999999,0.027647359999999992,0,0,0.029122763999999992,0.04789748699999999,0.05485440199999998,0.020057964999999997,0.05742730999999999,0,0.026387144999999994,0,0,0.020898603999999998,0.06180028499999999,0,0,0,0,0.011167937999999999,0,0,0,0,0.04781504499999999,0.0012769649999999997,0,0.03248671399999999,0,0,0.04012691299999999,0.013199060999999996,0,0.011008328999999999,0,0.027027254999999993,0.018201246999999997,0,0,0.059781704999999984,0,Die
Group_B_56,0,0,0,0.035164322,0.025566808,0,0.017059282,0.056225447,0.035998882,0.047878443,0,0.038324577,0.032858298,0,0,0.01710947,0,0,0.023474178,0,0.057396528,0,0.014740488,0,0,0,0.018372953,0,0.010588134,0.000548468,0.04995667,0,0,0,0.017354889,0.035148536,0,0.054056409,0.051432451,0,0.024189644,0.017091891,0,0.011555298,0.012992793,0.106314583,0,0.043879387,0.058855451,0.051167827,0,0.009510888,0,0,0,0,0.025187005,0,0,0,Die
Group_B_57,0,0.020184961,0,0.01007395,0.027691416,0,0.029308747,0,0.026901653,0.010562926,0.017247397,0,0,0.034227671,0.005757844,0.026399212,0,0,0,0,0.05720626,0.017854449,0.030807712,0.001078115,0.020533284,0.062490861,0,0.019694759,0.051884676,0.023229811,0.081655097,0,0,0.003034585,0,0,0,0,0,0.047464436,0.057810846,0,0.003959619,0.036074398,0,0.096927233,0,0,0.01688696,0.010461275,0.014538015,0.041370338,0,0.025823868,0,0.023447031,0,0,0.047410595,0,Die
Group_B_58,0.06863340300000001,0,0,0.004685089000000001,0,0.004712085000000001,0,0,0.023633261000000003,0,0,0,0,0.019771142000000002,0.05251730200000001,0,0.07986469200000001,0,0.05210063000000001,0,0,0.08292930600000001,0.037880577000000006,0.0016925940000000002,0.006945898000000001,0,0,0.026959992000000002,0,0.04580768600000001,0.019701371000000002,0,0,0.023370681000000004,0,0.0037082960000000002,0.049614938000000004,0.06343899800000001,0,0.04122655200000001,0.029741029000000002,0,0.07091699900000001,0.033802938000000005,0.022351239000000002,0.010927922000000001,0,0,0.022563613000000003,0.011702137000000001,0,0.03725265500000001,0.026545134000000005,0.019363557000000003,0,0,0.005638284000000001,0,0,0,Die
Group_B_59,0,0.012043533,0,0.035773696,0,0.02350588,0,0.030625127,0.019117375,0.043517134,0,0.05304901,0.034740474,0.007714324,0,0.030477706,0,0,0,0,0,0,0,0.01498275,0.057285556,0.011214677,0.012814835,0.007864917,0,0.039901768,0.04493295,0,0,0,0.010168725,0.034560108,0.043084775,0.034034257,0,0.014491847,0.023093594,0.052204184,0,0,0,0,0.070500613,0,0,0.006602854,0.020046514,0.012518987,0.005385156,0.029021711,0.037902655,0.077825491,0,0,0.024003196,0.024993621,Die
Group_B_60,0.009046854009046852,0,0.0438266130438266,0,0.01794916301794916,0,0.04605514504605513,0.012454453012454451,0.02315291102315291,0.00931088200931088,0,0.030677643030677635,0.02387454602387454,0.0028316140028316135,0,0,0.023470070023470062,0,0.02677392702677392,0.032550867032550855,0.015750319015750313,0.04666900004666899,0,0,0.030394335030394327,0.013805336013805332,0,0.024502578024502574,0,0.006680509006680508,0.03206927203206927,0.033580856033580846,0.027940100027940094,0.0007562590007562588,0.05658620805658619,0.013232161013232158,0,0.008520108008520107,0.02955454702955454,0.04590305904590305,0.020628277020628274,0.026569350026569342,0,0.05480409705480409,0.007014234007014232,0,0.0384946030384946,0.030610899030610893,0.015520948015520944,0.0003657280003657279,0.0005670950005670949,0.032430436032430426,0.00016917100016917096,0,0,0.032878005032878,0,0,0.006516888006516886,0.045510933045510925,Die
Group_B_61,0,0.03190598299999999,0,0.05084476099999999,0.010271421999999999,0.017565829999999998,0.08753002599999998,0.027296067999999993,0.005805371999999999,0,0.0018925289999999996,0.03822626999999999,0.010548795999999997,0.020105084999999998,0.009287770999999998,0,0.05436348399999998,0,0,0,0,0.007701170999999998,0.029241206999999995,0.00023088099999999995,0.08515594299999998,0.015908086999999998,0,0.034276801999999995,0,0,0.012893208999999996,0.016093376999999996,0.007359734999999998,0.060736736999999985,0.04440190599999999,0,0,0,0,0,0,0,0.052231632999999986,0.0044901179999999995,0.03736951899999999,0.030398936999999994,0.020875729999999995,0,0.025710038999999994,0.0027798999999999996,0,0,0.021386562999999997,0.015131078999999997,0.04124437399999999,0,0.019807566999999998,0.02758494699999999,0.021347141999999996,0,Die
Group_B_62,0.0032584270000000012,0.21644574000000008,0.03999894800000001,0.010734302000000003,0.0010817100000000005,0.002222174000000001,0.004623208000000002,0,0.12007065100000004,0.005085379000000002,0.00023857400000000008,0.00044810200000000014,0.043768819000000014,0.0013224410000000004,0.002700751000000001,0.00043333200000000014,0.024912957000000006,0.03222290100000001,0.015521286000000006,0.011398849000000004,0.0016298690000000006,0,0.025014523000000007,0.04932011500000001,0.002827707000000001,0.024541303000000007,0.021143849000000006,0,0.0012626040000000005,0,0.0010409560000000004,0.00020182600000000006,0,0.03519084700000001,0,0,0.008805031000000003,0,0,0.010946484000000003,0.02877113300000001,0.0016043850000000005,0.004292701000000002,0.03706785500000001,0.0006874490000000002,0,0.003189074000000001,0.0006424460000000002,0.012189195000000003,0.02993850700000001,0,0.008928709000000003,0,0.06246124400000002,0.006827034000000003,0.02656014700000001,0.008102196000000004,0.016618379000000006,0.018176681000000007,0.015529200000000005,Die
Group_B_63,0,0.027552121972447875,0.0033021479966978515,0,0.0008342689991657309,0,0.008119937991880061,0.14099686585900312,0,0.00017651499982348497,0.000975602999024397,0,0,0.0014201929985798068,0,0.00027534799972465197,0.00014494799985505198,0.037948575962051416,0.001509307998490692,0.008113291991886706,0.0050096629949903364,0.14143124685856875,0.000731683999268316,0,0.0441405949558594,0.0898032879101967,0.042256571957743426,0,0.015811810984188185,0.000731262999268737,0.022948274977051725,0.0007268589992731408,0.022025714977974283,0.012591721987408277,0.012668564987331434,0,0.010516215989483784,0,0.05119155594880844,0,0,0,0.004472210995527789,0.0033612319966387677,0.021531551978468445,0.0016843169983156829,0.001455937998544062,0.00906927899093072,0,0.03168081696831918,0.000627940999372059,0.07280467592719532,0.01215295998784704,0.09860972690139026,0.0033282269966717726,0.019796439980203556,0.000759296999240703,0.00410363999589636,0.010199730989800268,0.000407858999592141,Die
Group_B_64,0,0.05204445694795554,0.0170967979829032,0.0034055449965944545,0.000459841999540158,0,0.007696262992303736,0,0.008291893991708104,0.08597097191402903,0.000501816999498183,8.38999999161e-05,0,0.021657662978342335,0.024366874975633123,0,0.0005032019994967979,0.04024684195975315,0.00044986599955013394,0.012359386987640612,0.001592874998407125,0.009330802990669197,0.000591272999408727,0,0.01547007798452992,0,0.0631853969368146,0.001226680998773319,0.018062396981937602,0,0.03413308596586691,0.021330802978669194,0.006284700993715298,0,0.11742094488257905,0.004122860995877139,0,0.0012897419987102578,0.016629901983370096,0.020217663979782335,0.010581390989418609,3.23999999676e-05,0.11543624388456374,0.006065939993934059,0.0021246899978753096,0,0.16914037283085961,0,0.021130397978869602,0,0.001667041998332958,0.0019143619980856378,0.0014035209985964788,0.01935550798064449,0,0.003686915996313084,0.000448723999551276,0.028128184971871813,0.010891007989108992,0.001968767998031232,Die
Group_B_65,0.03998731700000002,0.02571460400000001,0.006872190000000004,0.04686036600000002,0.011279869000000005,0.005829007000000002,0.01791796400000001,0.007289376000000004,0.006734710000000002,0.02243254400000001,0.007228561000000003,0.011709648000000005,0.02251309400000001,0.008192080000000003,0.06090248400000003,0.013309056000000005,0.005927278000000003,0.0012089970000000005,3.390000000000001e-05,0.07358001400000003,0.011651078000000006,0.0016497720000000007,0.029148066000000014,0.06354321600000003,0,0.004763851000000002,0,0,0.002173640000000001,0.004595807000000002,0.07044239700000003,7.980000000000004e-05,0.0007123620000000003,0.06327506900000003,0.0015152780000000005,0.015345015000000007,0.003440732000000002,0.07178052400000003,0,0.07137169400000003,0.0030914620000000014,0.04681137700000002,0,0.012037855000000005,0,0.04062656400000002,0.007136829000000003,8.290000000000004e-05,0,0.005106514000000003,0.025220154000000012,0.009713468000000003,0.0060101050000000026,0.0015410910000000007,0.013802434000000008,0.0005507260000000002,0.014080165000000007,0,0.001993861000000001,0.0011831350000000005,Die
Group_B_66,0.00033783000033783,0.00863614000863614,0.01826632301826632,0.0014915020014915018,0.019416940019416937,0.00034329800034329795,0.16350977416350976,0.0005939850005939849,0.13338648213338647,0,0.03167843903167844,0.04758977104758977,0.0012053810012053808,0.0007709580007709578,0,0,0.0065688400065688395,0.0004469840004469839,0,0.010621547010621546,0.00023436300023436295,0.05840565705840565,0.061050405061050396,0.02436962502436962,0,0.0010997260010997259,0,0.0032083840032083835,0.032612187032612185,0.039438449039438446,0.0437525060437525,0.0024762120024762117,0.0025235330025235327,0.013962715013962713,0.03062137403062137,0,0,0,0,0,0.0011280570011280569,0.002702251002702251,0.010005750010005749,0.047479465047479456,3.2600000032599994e-05,0.0074150320074150315,0.033255166033255165,0,0.0007260640007260639,0,0.002473126002473126,0.0026312060026312057,0.0014993030014993029,0.023118989023118985,0.011491884011491883,0.05956598205956598,0.03172478003172478,0.0012466330012466328,0,0.00488438100488438,Die
Group_B_67,0.000231494,0.034514078,0.006203784,0,0.003289988,0.043530284,0.169671783,0.012703742,0.015627485,0.006998555,0.044930405,0.000499205,0.016489825,0.005606385,0,0.000388339,0,3.96e-05,0,0,7.69e-05,0.005604194,0.036036587,0.002679239,0.000748641,0.00699864,0.00038218,0,0.012461774,0.012482677,0.016906943,0,0.033941997,0.037960478,0.054161987,0.025194963,0.009180247,0.020556818,0.021997817,0,0.037425741,0.031705421,0.013580478,0,0.000987947,0.011624659,0,0,0.051314317,0.029935159,0.038248835,0.029643963,0.01759356,0.024055062,0,0.012649965,0.006132039,0.001029809,0.014653486,0.021322525,Die
Group_B_68,0.00441527900441528,0.04728388504728389,0.0016459860016459862,0,0,0.004295191004295191,0.01500556801500557,0.0339111960339112,0,0.07454658107454659,0.01940439101940439,0.02336207902336208,0.0016534560016534562,0.02566380502566381,0.011603307011603309,0,0.032069669032069675,0.048206137048206144,0.009614583009614583,0.001514143001514143,0,0.014497552014497553,0.011063737011063739,0.006897614006897614,0.02598126002598126,0.021931033021931032,0.014215408014215409,0,0.034743822034743826,0.016967006016967007,0.011242942011242943,0,0,0.011254287011254287,0.0949754910949755,0.03236515203236515,0,0.020470018020470018,0.00750186000750186,0.009262652009262653,0.021197476021197478,0.0006625050006625051,0.06976044006976045,0.015133424015133425,0.0007479070007479071,0.0013119740013119742,0.10923085310923086,0.014314103014314104,0.0031027720031027725,0,0.006976765006976766,0.0085077990085078,0.00047843600047843603,0.000298833000298833,0,0.01905539001905539,0.01672484801672485,0.00842426000842426,0.016403942016403945,0.000103182000103182,Die
Group_B_69,0.008977425008977424,0.009919140009919137,0.005679499005679498,0.017352717017352713,0.0036037990036037982,0.00820869300820869,0.004178030004178029,0.006163508006163506,0.020051659020051654,0.05792741805792741,0.0013832800013832795,0.010997859010997856,0.05396988105396987,0.06322299606322299,0.0610273150610273,0.0609294180609294,0.0012594000012593996,0,0.0004500020004500019,0.04785123504785122,0.029757462029757452,0.0004787610004787609,0.03170054603170054,0.02569043402569043,2.8700000028699993e-05,0.014346246014346243,0.0053061660053061645,0.00899571200899571,0.015276736015276734,0,0.028281579028281573,0.0042636880042636865,0.005230442005230441,0.05133726605133725,0.0014680710014680707,0.011900914011900911,0.0005889730005889729,0.012214832012214828,0.0009761590009761587,0.007690644007690642,0.05444667505444666,0.05599716405599715,0,0.0012325090012325086,0.0076541920076541895,0.06335723506335722,0.0004718220004718219,0.004988929004988927,0.0004314020004314019,0.030755953030755945,0.06209840706209839,0.0007745230007745229,0,0.0074121340074121324,0.0007193330007193327,0.001058134001058134,0.0009173250009173248,0,0,0.008997657008997654,Die
