Kingdom,Phylum,Class,Order,Family,Genus,Species
k__Bacteria;,p__Proteobacteria;,c__Deltaproteobacteria;,o__Bdellovibrionales;,f__Bdellovibrionaceae;,g__OM27;,549977
k__Bacteria;,p__Proteobacteria;,c__Deltaproteobacteria;,o__Bdellovibrionales;,f__Bdellovibrionaceae;,g__OM27;,553466
k__Bacteria;,p__Proteobacteria;,c__Deltaproteobacteria;,o__Bdellovibrionales;,f__Bdellovibrionaceae;,g__OM27;,553766
k__Bacteria;,p__Proteobacteria;,c__Deltaproteobacteria;,o__Bdellovibrionales;,f__Bdellovibrionaceae;,g__OM27;,560985
k__Bacteria;,p__Proteobacteria;,c__Deltaproteobacteria;,o__Bdellovibrionales;,f__Bdellovibrionaceae;,g__OM27;,568507
k__Bacteria;,p__Proteobacteria;,c__Deltaproteobacteria;,o__Bdellovibrionales;,f__Bdellovibrionaceae;,g__OM27;,570846
k__Bacteria;,p__Proteobacteria;,c__Deltaproteobacteria;,o__Bdellovibrionales;,f__Bdellovibrionaceae;,g__OM27;,571198
k__Bacteria;,p__Proteobacteria;,c__Deltaproteobacteria;,o__Bdellovibrionales;,f__Bdellovibrionaceae;,g__OM27;,571199
k__Bacteria;,p__Proteobacteria;,c__Deltaproteobacteria;,o__Bdellovibrionales;,f__Bdellovibrionaceae;,g__OM27;,577706
k__Bacteria;,p__Proteobacteria;,c__Deltaproteobacteria;,o__Bdellovibrionales;,f__Bdellovibrionaceae;,g__OM27;,581583
k__Bacteria;,p__Proteobacteria;,c__Deltaproteobacteria;,o__Bdellovibrionales;,f__Bdellovibrionaceae;,g__OM27;,583003
k__Bacteria;,p__Proteobacteria;,c__Deltaproteobacteria;,o__Bdellovibrionales;,f__Bdellovibrionaceae;,g__OM27;,583565
k__Bacteria;,p__Proteobacteria;,c__Deltaproteobacteria;,o__Bdellovibrionales;,f__Bdellovibrionaceae;,g__OM27;,589810
k__Bacteria;,p__Proteobacteria;,c__Deltaproteobacteria;,o__Bdellovibrionales;,f__Bdellovibrionaceae;,g__OM27;,590339
k__Bacteria;,p__Proteobacteria;,c__Deltaproteobacteria;,o__Bdellovibrionales;,f__Bdellovibrionaceae;,g__OM27;,594012
k__Bacteria;,p__Proteobacteria;,c__Deltaproteobacteria;,o__Bdellovibrionales;,f__Bdellovibrionaceae;,g__OM27;,614597
k__Bacteria;,p__Proteobacteria;,c__Deltaproteobacteria;,o__Bdellovibrionales;,f__Bdellovibrionaceae;,g__OM27;,639543
k__Bacteria;,p__Proteobacteria;,c__Deltaproteobacteria;,o__Bdellovibrionales;,f__Bdellovibrionaceae;,g__OM27;,640341
k__Bacteria;,p__Proteobacteria;,c__Deltaproteobacteria;,o__Bdellovibrionales;,f__Bdellovibrionaceae;,g__OM27;,648164
k__Bacteria;,p__Proteobacteria;,c__Deltaproteobacteria;,o__Bdellovibrionales;,f__Bdellovibrionaceae;,g__OM27;,695253
k__Bacteria;,p__Proteobacteria;,c__Deltaproteobacteria;,o__Bdellovibrionales;,f__Bdellovibrionaceae;,g__OM27;,813632
k__Bacteria;,p__Proteobacteria;,c__Deltaproteobacteria;,o__Bdellovibrionales;,f__Bdellovibrionaceae;,g__OM27;,819433
k__Bacteria;,p__Proteobacteria;,c__Deltaproteobacteria;,o__Bdellovibrionales;,f__Bdellovibrionaceae;,g__OM27;,821649
k__Bacteria;,p__Proteobacteria;,c__Deltaproteobacteria;,o__Bdellovibrionales;,f__Bdellovibrionaceae;,g__OM27;,825336
k__Bacteria;,p__Proteobacteria;,c__Deltaproteobacteria;,o__Bdellovibrionales;,f__Bdellovibrionaceae;,g__OM27;,829000
k__Bacteria;,p__Proteobacteria;,c__Deltaproteobacteria;,o__Bdellovibrionales;,f__Bdellovibrionaceae;,g__OM27;,832062
k__Bacteria;,p__Proteobacteria;,c__Deltaproteobacteria;,o__Bdellovibrionales;,f__Bdellovibrionaceae;,g__OM27;,833193
k__Bacteria;,p__Proteobacteria;,c__Deltaproteobacteria;,o__Bdellovibrionales;,f__Bdellovibrionaceae;,g__OM27;,833592
k__Bacteria;,p__Proteobacteria;,c__Deltaproteobacteria;,o__Bdellovibrionales;,f__Bdellovibrionaceae;,g__OM27;,833815
k__Bacteria;,p__Proteobacteria;,c__Deltaproteobacteria;,o__Bdellovibrionales;,f__Bdellovibrionaceae;,g__OM27;,937434
k__Bacteria;,p__Proteobacteria;,c__Deltaproteobacteria;,o__Bdellovibrionales;,f__Bdellovibrionaceae;,g__OM27;,1038569
k__Bacteria;,p__Proteobacteria;,c__Deltaproteobacteria;,o__Bdellovibrionales;,f__Bdellovibrionaceae;,g__OM27;,1100638
k__Bacteria;,p__Proteobacteria;,c__Deltaproteobacteria;,o__Bdellovibrionales;,f__Bdellovibrionaceae;,g__OM27;,1107504
k__Bacteria;,p__Proteobacteria;,c__Deltaproteobacteria;,o__Bdellovibrionales;,f__Bdellovibrionaceae;,g__OM27;,1107973
k__Bacteria;,p__Proteobacteria;,c__Deltaproteobacteria;,o__Bdellovibrionales;,f__Bdellovibrionaceae;,g__OM27;,1130113
k__Bacteria;,p__Proteobacteria;,c__Deltaproteobacteria;,o__Bdellovibrionales;,f__Bdellovibrionaceae;,g__OM27;,1133818
k__Bacteria;,p__Proteobacteria;,c__Deltaproteobacteria;,o__Bdellovibrionales;,f__Bdellovibrionaceae;,g__OM27;,1136729
k__Bacteria;,p__Proteobacteria;,c__Deltaproteobacteria;,o__Bdellovibrionales;,f__Bdellovibrionaceae;,g__OM27;,1683832
k__Bacteria;,p__Proteobacteria;,c__Deltaproteobacteria;,o__Bdellovibrionales;,f__Bdellovibrionaceae;,g__OM27;,2056805
k__Bacteria;,p__Proteobacteria;,c__Deltaproteobacteria;,o__Bdellovibrionales;,f__Bdellovibrionaceae;,g__OM27;,2058264
k__Bacteria;,p__Proteobacteria;,c__Deltaproteobacteria;,o__Bdellovibrionales;,f__Bdellovibrionaceae;,g__OM27;,2205007
k__Bacteria;,p__Proteobacteria;,c__Deltaproteobacteria;,o__Bdellovibrionales;,f__Bdellovibrionaceae;,g__OM27;,2209133
k__Bacteria;,p__Proteobacteria;,c__Deltaproteobacteria;,o__Bdellovibrionales;,f__Bdellovibrionaceae;,g__OM27;,2385330
k__Bacteria;,p__Proteobacteria;,c__Deltaproteobacteria;,o__Bdellovibrionales;,f__Bdellovibrionaceae;,g__OM27;,2474017
k__Bacteria;,p__Proteobacteria;,c__Deltaproteobacteria;,o__Bdellovibrionales;,f__Bdellovibrionaceae;,g__OM27;,2679612
k__Bacteria;,p__Proteobacteria;,c__Deltaproteobacteria;,o__Bdellovibrionales;,f__Bdellovibrionaceae;,g__OM27;,2725869
k__Bacteria;,p__Proteobacteria;,c__Deltaproteobacteria;,o__Bdellovibrionales;,f__Bdellovibrionaceae;,g__OM27;,2734215
k__Bacteria;,p__Proteobacteria;,c__Deltaproteobacteria;,o__Bdellovibrionales;,f__Bdellovibrionaceae;,g__OM27;,2773873
k__Bacteria;,p__Proteobacteria;,c__Deltaproteobacteria;,o__Bdellovibrionales;,f__Bdellovibrionaceae;,g__OM27;,2788509
k__Bacteria;,p__Proteobacteria;,c__Deltaproteobacteria;,o__Bdellovibrionales;,f__Bdellovibrionaceae;,g__OM27;,3317313
k__Bacteria;,p__Proteobacteria;,c__Deltaproteobacteria;,o__Bdellovibrionales;,f__Bdellovibrionaceae;,g__OM27;,3538294
k__Bacteria;,p__Proteobacteria;,c__Deltaproteobacteria;,o__Bdellovibrionales;,f__Bdellovibrionaceae;,g__OM27;,3582363
k__Bacteria;,p__Proteobacteria;,c__Deltaproteobacteria;,o__Bdellovibrionales;,f__Bdellovibrionaceae;,g__OM27;,3661569
k__Bacteria;,p__Proteobacteria;,c__Deltaproteobacteria;,o__Bdellovibrionales;,f__Bdellovibrionaceae;,g__OM27;,3761974
k__Bacteria;,p__Proteobacteria;,c__Deltaproteobacteria;,o__Bdellovibrionales;,f__Bdellovibrionaceae;,g__OM27;,3893085
k__Bacteria;,p__Proteobacteria;,c__Deltaproteobacteria;,o__Bdellovibrionales;,f__Bdellovibrionaceae;,g__OM27;,4156018
k__Bacteria;,p__Proteobacteria;,c__Deltaproteobacteria;,o__Bdellovibrionales;,f__Bdellovibrionaceae;,g__OM27;,4171402
k__Bacteria;,p__Proteobacteria;,c__Deltaproteobacteria;,o__Bdellovibrionales;,f__Bdellovibrionaceae;,g__OM27;,4256114
k__Bacteria;,p__Proteobacteria;,c__Deltaproteobacteria;,o__Bdellovibrionales;,f__Bdellovibrionaceae;,g__OM27;,4274068
k__Bacteria;,p__Proteobacteria;,c__Deltaproteobacteria;,o__Bdellovibrionales;,f__Bdellovibrionaceae;,g__OM27;,4314418
k__Bacteria;,p__Proteobacteria;,c__Deltaproteobacteria;,o__Bdellovibrionales;,f__Bdellovibrionaceae;,g__OM27;,4339479
k__Bacteria;,p__Proteobacteria;,c__Deltaproteobacteria;,o__Bdellovibrionales;,f__Bdellovibrionaceae;,g__OM27;,4343949
k__Bacteria;,p__Proteobacteria;,c__Deltaproteobacteria;,o__Bdellovibrionales;,f__Bdellovibrionaceae;,g__OM27;,4343950
k__Bacteria;,p__Proteobacteria;,c__Deltaproteobacteria;,o__Bdellovibrionales;,f__Bdellovibrionaceae;,g__OM27;,4344155
k__Bacteria;,p__Proteobacteria;,c__Deltaproteobacteria;,o__Bdellovibrionales;,f__Bdellovibrionaceae;,g__OM27;,4345941
k__Bacteria;,p__Proteobacteria;,c__Deltaproteobacteria;,o__Bdellovibrionales;,f__Bdellovibrionaceae;,g__OM27;,4352153
k__Bacteria;,p__Proteobacteria;,c__Deltaproteobacteria;,o__Bdellovibrionales;,f__Bdellovibrionaceae;,g__OM27;,4368779
k__Bacteria;,p__Proteobacteria;,c__Deltaproteobacteria;,o__Bdellovibrionales;,f__Bdellovibrionaceae;,g__OM27;,4381902
k__Bacteria;,p__Proteobacteria;,c__Deltaproteobacteria;,o__Bdellovibrionales;,f__Bdellovibrionaceae;,g__OM27;,4383099
k__Bacteria;,p__Proteobacteria;,c__Deltaproteobacteria;,o__Bdellovibrionales;,f__Bdellovibrionaceae;,g__OM27;,4384290
k__Bacteria;,p__Proteobacteria;,c__Deltaproteobacteria;,o__Bdellovibrionales;,f__Bdellovibrionaceae;,g__OM27;,4400332
k__Bacteria;,p__Proteobacteria;,c__Deltaproteobacteria;,o__Bdellovibrionales;,f__Bdellovibrionaceae;,g__OM27;,4413061
k__Bacteria;,p__Proteobacteria;,c__Deltaproteobacteria;,o__Bdellovibrionales;,f__Bdellovibrionaceae;,g__OM27;,4416309
k__Bacteria;,p__Proteobacteria;,c__Deltaproteobacteria;,o__Bdellovibrionales;,f__Bdellovibrionaceae;,g__OM27;,4445107
k__Bacteria;,p__Proteobacteria;,c__Deltaproteobacteria;,o__Bdellovibrionales;,f__Bdellovibrionaceae;,g__OM27;,4475019
k__Bacteria;,p__Proteobacteria;,c__Deltaproteobacteria;,o__Bdellovibrionales;,f__Bdellovibrionaceae;,g__Bdellovibrionaceae_Group;,220360
k__Bacteria;,p__Proteobacteria;,c__Deltaproteobacteria;,o__Bdellovibrionales;,f__Unclassified;,g__Unclassified;,553125
k__Bacteria;,p__Proteobacteria;,c__Deltaproteobacteria;,o__Bdellovibrionales;,f__Unclassified;,g__Unclassified;,570616
k__Bacteria;,p__Proteobacteria;,c__Deltaproteobacteria;,o__BPC076;,f__Unclassified;,g__Unclassified;,106810
k__Bacteria;,p__Proteobacteria;,c__Deltaproteobacteria;,o__BPC076;,f__Unclassified;,g__Unclassified;,150504
k__Bacteria;,p__Proteobacteria;,c__Deltaproteobacteria;,o__BPC076;,f__Unclassified;,g__Unclassified;,154329
k__Bacteria;,p__Proteobacteria;,c__Deltaproteobacteria;,o__BPC076;,f__Unclassified;,g__Unclassified;,211239
k__Bacteria;,p__Proteobacteria;,c__Deltaproteobacteria;,o__BPC076;,f__Unclassified;,g__Unclassified;,236113
k__Bacteria;,p__Proteobacteria;,c__Deltaproteobacteria;,o__BPC076;,f__Unclassified;,g__Unclassified;,255956
k__Bacteria;,p__Proteobacteria;,c__Deltaproteobacteria;,o__BPC076;,f__Unclassified;,g__Unclassified;,509085
k__Bacteria;,p__Proteobacteria;,c__Deltaproteobacteria;,o__BPC076;,f__Unclassified;,g__Unclassified;,509341
k__Bacteria;,p__Proteobacteria;,c__Deltaproteobacteria;,o__BPC076;,f__Unclassified;,g__Unclassified;,509967
k__Bacteria;,p__Proteobacteria;,c__Deltaproteobacteria;,o__BPC076;,f__Unclassified;,g__Unclassified;,512497
k__Bacteria;,p__Proteobacteria;,c__Deltaproteobacteria;,o__BPC076;,f__Unclassified;,g__Unclassified;,540781
k__Bacteria;,p__Proteobacteria;,c__Deltaproteobacteria;,o__BPC076;,f__Unclassified;,g__Unclassified;,542023
k__Bacteria;,p__Proteobacteria;,c__Deltaproteobacteria;,o__BPC076;,f__Unclassified;,g__Unclassified;,543263
k__Bacteria;,p__Proteobacteria;,c__Deltaproteobacteria;,o__BPC076;,f__Unclassified;,g__Unclassified;,547121
k__Bacteria;,p__Proteobacteria;,c__Deltaproteobacteria;,o__BPC076;,f__Unclassified;,g__Unclassified;,549197
k__Bacteria;,p__Proteobacteria;,c__Deltaproteobacteria;,o__BPC076;,f__Unclassified;,g__Unclassified;,549868
k__Bacteria;,p__Proteobacteria;,c__Deltaproteobacteria;,o__BPC076;,f__Unclassified;,g__Unclassified;,557159
k__Bacteria;,p__Proteobacteria;,c__Deltaproteobacteria;,o__BPC076;,f__Unclassified;,g__Unclassified;,566387
k__Bacteria;,p__Proteobacteria;,c__Deltaproteobacteria;,o__BPC076;,f__Unclassified;,g__Unclassified;,567370
k__Bacteria;,p__Proteobacteria;,c__Deltaproteobacteria;,o__BPC076;,f__Unclassified;,g__Unclassified;,583115
k__Bacteria;,p__Proteobacteria;,c__Deltaproteobacteria;,o__BPC076;,f__Unclassified;,g__Unclassified;,583342
k__Bacteria;,p__Proteobacteria;,c__Deltaproteobacteria;,o__BPC076;,f__Unclassified;,g__Unclassified;,590011
k__Bacteria;,p__Proteobacteria;,c__Deltaproteobacteria;,o__BPC076;,f__Unclassified;,g__Unclassified;,590338
k__Bacteria;,p__Proteobacteria;,c__Deltaproteobacteria;,o__BPC076;,f__Unclassified;,g__Unclassified;,624649
k__Bacteria;,p__Proteobacteria;,c__Deltaproteobacteria;,o__BPC076;,f__Unclassified;,g__Unclassified;,648979
k__Bacteria;,p__Proteobacteria;,c__Deltaproteobacteria;,o__BPC076;,f__Unclassified;,g__Unclassified;,653391
k__Bacteria;,p__Proteobacteria;,c__Deltaproteobacteria;,o__BPC076;,f__Unclassified;,g__Unclassified;,663300
k__Bacteria;,p__Proteobacteria;,c__Deltaproteobacteria;,o__BPC076;,f__Unclassified;,g__Unclassified;,723942
k__Bacteria;,p__Proteobacteria;,c__Deltaproteobacteria;,o__BPC076;,f__Unclassified;,g__Unclassified;,728331
k__Bacteria;,p__Proteobacteria;,c__Deltaproteobacteria;,o__BPC076;,f__Unclassified;,g__Unclassified;,728646
k__Bacteria;,p__Proteobacteria;,c__Deltaproteobacteria;,o__BPC076;,f__Unclassified;,g__Unclassified;,730246
k__Bacteria;,p__Proteobacteria;,c__Deltaproteobacteria;,o__BPC076;,f__Unclassified;,g__Unclassified;,730865
k__Bacteria;,p__Proteobacteria;,c__Deltaproteobacteria;,o__BPC076;,f__Unclassified;,g__Unclassified;,737460
k__Bacteria;,p__Proteobacteria;,c__Deltaproteobacteria;,o__BPC076;,f__Unclassified;,g__Unclassified;,809506
k__Bacteria;,p__Proteobacteria;,c__Deltaproteobacteria;,o__BPC076;,f__Unclassified;,g__Unclassified;,809800
k__Bacteria;,p__Proteobacteria;,c__Deltaproteobacteria;,o__BPC076;,f__Unclassified;,g__Unclassified;,812994
k__Bacteria;,p__Proteobacteria;,c__Deltaproteobacteria;,o__BPC076;,f__Unclassified;,g__Unclassified;,816596
k__Bacteria;,p__Proteobacteria;,c__Deltaproteobacteria;,o__BPC076;,f__Unclassified;,g__Unclassified;,816738
k__Bacteria;,p__Proteobacteria;,c__Deltaproteobacteria;,o__BPC076;,f__Unclassified;,g__Unclassified;,1141785
k__Bacteria;,p__Proteobacteria;,c__Deltaproteobacteria;,o__BPC076;,f__Unclassified;,g__Unclassified;,1989892
k__Bacteria;,p__Proteobacteria;,c__Deltaproteobacteria;,o__BPC076;,f__Unclassified;,g__Unclassified;,2751933
k__Bacteria;,p__Proteobacteria;,c__Deltaproteobacteria;,o__BPC076;,f__Unclassified;,g__Unclassified;,2775121
k__Bacteria;,p__Proteobacteria;,c__Deltaproteobacteria;,o__BPC076;,f__Unclassified;,g__Unclassified;,3010535
k__Bacteria;,p__Proteobacteria;,c__Deltaproteobacteria;,o__BPC076;,f__Unclassified;,g__Unclassified;,3533726
k__Bacteria;,p__Proteobacteria;,c__Deltaproteobacteria;,o__BPC076;,f__Unclassified;,g__Unclassified;,4375012
k__Bacteria;,p__Proteobacteria;,c__Deltaproteobacteria;,o__BPC076;,f__Unclassified;,g__Unclassified;,4376158
k__Bacteria;,p__Proteobacteria;,c__Deltaproteobacteria;,o__BPC076;,f__Unclassified;,g__Unclassified;,4461034
k__Bacteria;,p__Proteobacteria;,c__Deltaproteobacteria;,o__Desulfarculales;,f__Desulfarculaceae;,g__Desulfarculus;,10775
k__Bacteria;,p__Proteobacteria;,c__Deltaproteobacteria;,o__Desulfarculales;,f__Desulfarculaceae;,g__Desulfarculus;,26785
k__Bacteria;,p__Proteobacteria;,c__Deltaproteobacteria;,o__Desulfarculales;,f__Desulfarculaceae;,g__Desulfarculus;,101699
k__Bacteria;,p__Proteobacteria;,c__Deltaproteobacteria;,o__Desulfarculales;,f__Desulfarculaceae;,g__Desulfarculus;,158414
k__Bacteria;,p__Proteobacteria;,c__Deltaproteobacteria;,o__Desulfarculales;,f__Desulfarculaceae;,g__Desulfarculus;,158879
k__Bacteria;,p__Proteobacteria;,c__Deltaproteobacteria;,o__Desulfarculales;,f__Desulfarculaceae;,g__Desulfarculus;,250606
k__Bacteria;,p__Proteobacteria;,c__Deltaproteobacteria;,o__Desulfarculales;,f__Desulfarculaceae;,g__Desulfarculus;,544321
k__Bacteria;,p__Proteobacteria;,c__Deltaproteobacteria;,o__Desulfarculales;,f__Desulfarculaceae;,g__Desulfarculus;,572807
k__Bacteria;,p__Proteobacteria;,c__Deltaproteobacteria;,o__Desulfarculales;,f__Desulfarculaceae;,g__Desulfarculus;,590151
k__Bacteria;,p__Proteobacteria;,c__Deltaproteobacteria;,o__Desulfarculales;,f__Desulfarculaceae;,g__Desulfarculus;,836371
k__Bacteria;,p__Proteobacteria;,c__Deltaproteobacteria;,o__Desulfarculales;,f__Desulfarculaceae;,g__Desulfarculus;,1122386
k__Bacteria;,p__Proteobacteria;,c__Deltaproteobacteria;,o__Desulfarculales;,f__Desulfarculaceae;,g__Desulfarculus;,1141638
k__Bacteria;,p__Proteobacteria;,c__Deltaproteobacteria;,o__Desulfarculales;,f__Desulfarculaceae;,g__Desulfarculus;,2469997
k__Bacteria;,p__Proteobacteria;,c__Deltaproteobacteria;,o__Desulfarculales;,f__Desulfarculaceae;,g__Desulfarculus;,4475161
k__Bacteria;,p__Proteobacteria;,c__Deltaproteobacteria;,o__Desulfarculales;,f__Desulfarculaceae;,g__Desulfatiglans;,10886
k__Bacteria;,p__Proteobacteria;,c__Deltaproteobacteria;,o__Desulfarculales;,f__Desulfarculaceae;,g__Desulfatiglans;,10904
k__Bacteria;,p__Proteobacteria;,c__Deltaproteobacteria;,o__Desulfarculales;,f__Desulfarculaceae;,g__Desulfatiglans;,10906
k__Bacteria;,p__Proteobacteria;,c__Deltaproteobacteria;,o__Desulfarculales;,f__Desulfarculaceae;,g__Desulfatiglans;,65440
k__Bacteria;,p__Proteobacteria;,c__Deltaproteobacteria;,o__Desulfarculales;,f__Desulfarculaceae;,g__Desulfatiglans;,260728
k__Bacteria;,p__Proteobacteria;,c__Deltaproteobacteria;,o__Desulfarculales;,f__Desulfarculaceae;,g__Desulfatiglans;,338079
k__Bacteria;,p__Proteobacteria;,c__Deltaproteobacteria;,o__Desulfarculales;,f__Desulfarculaceae;,g__Desulfatiglans;,10771
k__Bacteria;,p__Proteobacteria;,c__Deltaproteobacteria;,o__Desulfarculales;,f__Desulfarculaceae;,g__Desulfatiglans;,4446899
k__Bacteria;,p__Proteobacteria;,c__Deltaproteobacteria;,o__Desulfarculales;,f__Desulfarculaceae;,g__Desulfatiglans;,10908
k__Bacteria;,p__Proteobacteria;,c__Deltaproteobacteria;,o__Desulfarculales;,f__Desulfarculaceae;,g__Desulfatiglans;,91622
k__Bacteria;,p__Proteobacteria;,c__Deltaproteobacteria;,o__Desulfarculales;,f__Desulfarculaceae;,g__Desulfatiglans;,111847
k__Bacteria;,p__Proteobacteria;,c__Deltaproteobacteria;,o__Desulfarculales;,f__Desulfarculaceae;,g__Desulfatiglans;,113116
k__Bacteria;,p__Proteobacteria;,c__Deltaproteobacteria;,o__Desulfarculales;,f__Desulfarculaceae;,g__Desulfatiglans;,113166
k__Bacteria;,p__Proteobacteria;,c__Deltaproteobacteria;,o__Desulfarculales;,f__Desulfarculaceae;,g__Desulfatiglans;,129790
k__Bacteria;,p__Proteobacteria;,c__Deltaproteobacteria;,o__Desulfarculales;,f__Desulfarculaceae;,g__Desulfatiglans;,144719
k__Bacteria;,p__Proteobacteria;,c__Deltaproteobacteria;,o__Desulfarculales;,f__Desulfarculaceae;,g__Desulfatiglans;,154968
k__Bacteria;,p__Proteobacteria;,c__Deltaproteobacteria;,o__Desulfarculales;,f__Desulfarculaceae;,g__Desulfatiglans;,156136
k__Bacteria;,p__Proteobacteria;,c__Deltaproteobacteria;,o__Desulfarculales;,f__Desulfarculaceae;,g__Desulfatiglans;,156784
k__Bacteria;,p__Proteobacteria;,c__Deltaproteobacteria;,o__Desulfarculales;,f__Desulfarculaceae;,g__Desulfatiglans;,159904
k__Bacteria;,p__Proteobacteria;,c__Deltaproteobacteria;,o__Desulfarculales;,f__Desulfarculaceae;,g__Desulfatiglans;,164090
k__Bacteria;,p__Proteobacteria;,c__Deltaproteobacteria;,o__Desulfarculales;,f__Desulfarculaceae;,g__Desulfatiglans;,164832
k__Bacteria;,p__Proteobacteria;,c__Deltaproteobacteria;,o__Desulfarculales;,f__Desulfarculaceae;,g__Desulfatiglans;,164969
k__Bacteria;,p__Proteobacteria;,c__Deltaproteobacteria;,o__Desulfarculales;,f__Desulfarculaceae;,g__Desulfatiglans;,171541
k__Bacteria;,p__Proteobacteria;,c__Deltaproteobacteria;,o__Desulfarculales;,f__Desulfarculaceae;,g__Desulfatiglans;,173242
k__Bacteria;,p__Proteobacteria;,c__Deltaproteobacteria;,o__Desulfarculales;,f__Desulfarculaceae;,g__Desulfatiglans;,205279
k__Bacteria;,p__Proteobacteria;,c__Deltaproteobacteria;,o__Desulfarculales;,f__Desulfarculaceae;,g__Desulfatiglans;,235297
k__Bacteria;,p__Proteobacteria;,c__Deltaproteobacteria;,o__Desulfarculales;,f__Desulfarculaceae;,g__Desulfatiglans;,236369
k__Bacteria;,p__Proteobacteria;,c__Deltaproteobacteria;,o__Desulfarculales;,f__Desulfarculaceae;,g__Desulfatiglans;,241392
k__Bacteria;,p__Proteobacteria;,c__Deltaproteobacteria;,o__Desulfarculales;,f__Desulfarculaceae;,g__Desulfatiglans;,242519
k__Bacteria;,p__Proteobacteria;,c__Deltaproteobacteria;,o__Desulfarculales;,f__Desulfarculaceae;,g__Desulfatiglans;,245736
k__Bacteria;,p__Proteobacteria;,c__Deltaproteobacteria;,o__Desulfarculales;,f__Desulfarculaceae;,g__Desulfatiglans;,248915
k__Bacteria;,p__Proteobacteria;,c__Deltaproteobacteria;,o__Desulfarculales;,f__Desulfarculaceae;,g__Desulfatiglans;,252205
k__Bacteria;,p__Proteobacteria;,c__Deltaproteobacteria;,o__Desulfarculales;,f__Desulfarculaceae;,g__Desulfatiglans;,253755
k__Bacteria;,p__Proteobacteria;,c__Deltaproteobacteria;,o__Desulfarculales;,f__Desulfarculaceae;,g__Desulfatiglans;,254299
k__Bacteria;,p__Proteobacteria;,c__Deltaproteobacteria;,o__Desulfarculales;,f__Desulfarculaceae;,g__Desulfatiglans;,259658
k__Bacteria;,p__Proteobacteria;,c__Deltaproteobacteria;,o__Desulfarculales;,f__Desulfarculaceae;,g__Desulfatiglans;,271838
k__Bacteria;,p__Proteobacteria;,c__Deltaproteobacteria;,o__Desulfarculales;,f__Desulfarculaceae;,g__Desulfatiglans;,272686
k__Bacteria;,p__Proteobacteria;,c__Deltaproteobacteria;,o__Desulfarculales;,f__Desulfarculaceae;,g__Desulfatiglans;,292765
k__Bacteria;,p__Proteobacteria;,c__Deltaproteobacteria;,o__Desulfarculales;,f__Desulfarculaceae;,g__Desulfatiglans;,299873
k__Bacteria;,p__Proteobacteria;,c__Deltaproteobacteria;,o__Desulfarculales;,f__Desulfarculaceae;,g__Desulfatiglans;,302452
k__Bacteria;,p__Proteobacteria;,c__Deltaproteobacteria;,o__Desulfarculales;,f__Desulfarculaceae;,g__Desulfatiglans;,328502
k__Bacteria;,p__Proteobacteria;,c__Deltaproteobacteria;,o__Desulfarculales;,f__Desulfarculaceae;,g__Desulfatiglans;,339335
k__Bacteria;,p__Proteobacteria;,c__Deltaproteobacteria;,o__Desulfarculales;,f__Desulfarculaceae;,g__Desulfatiglans;,343091
k__Bacteria;,p__Proteobacteria;,c__Deltaproteobacteria;,o__Desulfarculales;,f__Desulfarculaceae;,g__Desulfatiglans;,344247
k__Bacteria;,p__Proteobacteria;,c__Deltaproteobacteria;,o__Desulfarculales;,f__Desulfarculaceae;,g__Desulfatiglans;,348624
k__Bacteria;,p__Proteobacteria;,c__Deltaproteobacteria;,o__Desulfarculales;,f__Desulfarculaceae;,g__Desulfatiglans;,395222
k__Bacteria;,p__Proteobacteria;,c__Deltaproteobacteria;,o__Desulfarculales;,f__Desulfarculaceae;,g__Desulfatiglans;,508803
k__Bacteria;,p__Proteobacteria;,c__Deltaproteobacteria;,o__Desulfarculales;,f__Desulfarculaceae;,g__Desulfatiglans;,510765
k__Bacteria;,p__Proteobacteria;,c__Deltaproteobacteria;,o__Desulfarculales;,f__Desulfarculaceae;,g__Desulfatiglans;,514094
k__Bacteria;,p__Proteobacteria;,c__Deltaproteobacteria;,o__Desulfarculales;,f__Desulfarculaceae;,g__Desulfatiglans;,534317
k__Bacteria;,p__Proteobacteria;,c__Deltaproteobacteria;,o__Desulfarculales;,f__Desulfarculaceae;,g__Desulfatiglans;,534419
k__Bacteria;,p__Proteobacteria;,c__Deltaproteobacteria;,o__Desulfarculales;,f__Desulfarculaceae;,g__Desulfatiglans;,537118
k__Bacteria;,p__Proteobacteria;,c__Deltaproteobacteria;,o__Desulfarculales;,f__Desulfarculaceae;,g__Desulfatiglans;,540242
k__Bacteria;,p__Proteobacteria;,c__Deltaproteobacteria;,o__Desulfarculales;,f__Desulfarculaceae;,g__Desulfatiglans;,540506
k__Bacteria;,p__Proteobacteria;,c__Deltaproteobacteria;,o__Desulfarculales;,f__Desulfarculaceae;,g__Desulfatiglans;,542121
k__Bacteria;,p__Proteobacteria;,c__Deltaproteobacteria;,o__Desulfarculales;,f__Desulfarculaceae;,g__Desulfatiglans;,548731
k__Bacteria;,p__Proteobacteria;,c__Deltaproteobacteria;,o__Desulfarculales;,f__Desulfarculaceae;,g__Desulfatiglans;,549410
k__Bacteria;,p__Proteobacteria;,c__Deltaproteobacteria;,o__Desulfarculales;,f__Desulfarculaceae;,g__Desulfatiglans;,554678
k__Bacteria;,p__Proteobacteria;,c__Deltaproteobacteria;,o__Desulfarculales;,f__Desulfarculaceae;,g__Desulfatiglans;,557390
